ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
153,0.6593863397785432,0.0,0.0,0.13187326250408507,0.20677222500514808
154,0.0,0.0,0.0,0.40395824566132466,0.5886990380676441
155,0.9161809287633585,0.0,0.0,0.0,0.08972588618400636
156,0.7630218457520861,0.0,0.0,0.03766505457681315,0.19809850438498128
157,0.39454164337232706,0.0,0.0,0.4584310687568175,0.131474444477078
158,0.0,0.0,0.11150989719060111,0.0,0.8887616357962943
159,0.43751647545122785,0.0,0.05983289099940443,0.05236933549418592,0.46207080806751
160,0.5591807852279127,0.0,0.0,0.315018431615413,0.11913961687266127
161,0.5816185530030513,0.0,0.02860724663866434,0.2042338237596658,0.19634667425098482
162,0.6179303020727438,0.0,0.0,0.1952581660975194,0.17828672065468656
163,0.0,0.12605483813572044,0.0,0.0,0.8673098480466896
164,0.8299925571374949,0.0,0.0,0.0,0.16260694653176078
165,0.2824934178782834,0.0,0.06530438815735833,0.5322523738646737,0.13263189940879933
166,0.8299925571374949,0.0,0.0,0.0,0.16260694653176078
167,0.6590623543123545,0.0,0.03833216272032062,0.3533993212669683,0.10836517809675705
168,0.4644700732825986,0.0,0.0,0.29073921949640863,0.2581265023514638
169,0.6667944187151708,0.0,0.0,0.23790754047578053,0.08925003847499927
170,0.7000181753162485,0.0,0.0,0.11363712630115756,0.1833531640391702
171,0.0,0.005,0.5591666666666666,0.01,0.5491282051282051
172,0.5844141838363839,0.0,0.01764214526264767,0.2132123042561189,0.1973018106178644
173,0.1742792207792207,0.0,0.13337828837828838,0.6937012154512157,0.0
174,0.11257201132201128,0.0,0.24363947163947144,0.5555065767565768,0.12461011211011203
175,0.5579819954409707,0.01761856595803655,0.01594431768035018,0.2533099067867353,0.15169968974774553
176,0.37693015703729105,0.06119038424803755,0.0,0.0,0.5536700171110351
177,0.39408490569583116,0.0,0.09384030691689217,0.37886109116089317,0.13164842096403725
178,0.7715801422260704,0.0,0.0,0.11827934094031473,0.11111706987617602
179,0.1651522366522366,0.16952031302031298,0.0,0.13950660450660446,0.49667091242091227
180,0.0,0.0,0.243504852990147,0.0,0.7409202219349276
181,0.0,0.0,0.04896604630466474,0.0,0.9471703323278665
182,0.20883730158730157,0.0,0.00125,0.0,0.7350000000000001
183,0.45902173383493483,0.0,0.016393719971173323,0.28691643561420616,0.22752588863893522
184,0.2577499999999999,0.0,0.010935897435897434,0.22666666666666668,0.5306684704184704
185,0.2881658954991246,0.0,0.0,0.6025424835350315,0.1133260502731304
186,0.2603571428571428,0.0,0.0003225806451612903,0.5225943223443222,0.2797222222222222
187,0.0,0.0,0.24588212488094835,0.045233810169234945,0.7069394781560504
188,0.6441037288165944,0.0,0.0,0.23273902195979518,0.11757470212116157
189,0.7165816104407812,0.0,0.0,0.14307441243449726,0.1393293712273543
190,0.6031806556017083,0.0,0.0,0.11773157398157393,0.25310693473193463
191,0.35709201569430077,0.0,0.04822966527426127,0.43996138758906533,0.15430633767251517
192,0.3612944743900533,0.0,0.05959081437196735,0.384612811323525,0.20914940188536263
193,0.005,0.0018181818181818182,0.0,0.0,0.99
194,0.5539996114996115,0.0,0.0,0.0,0.43463936063936065
195,0.6901871511912657,0.0,0.0,0.13281284755728717,0.17128796880332905
196,0.8759379605799031,0.0,0.0,0.0,0.12360913492140334
197,0.5646591456849029,0.0,0.062425168019270325,0.29317424830704863,0.08603966198913626
198,0.2562014145984733,0.0,0.0,0.4360586300953947,0.28537378118957063
199,0.3786211763711707,0.0,0.055981104797849665,0.4461126929130819,0.10647826476673522
200,0.4601459404023492,0.0,0.033571647236214246,0.3547804268029698,0.1369085654493703
201,0.0,0.0,0.0,0.0,1.0
202,0.6625246449456975,0.0,0.0,0.09931113331113323,0.21976915078385661
203,0.6770650004216725,0.0,0.0,0.12914290654369515,0.19061424649120584
204,0.36980844155844145,0.0,0.0,0.20149422799422798,0.4207337662337663
205,0.0,0.0,0.0847957189868954,0.7479910038362053,0.20915389104359686
206,0.5712019319020453,0.0,0.0,0.04794404440464138,0.3672873127711522
207,0.5301419881735611,0.0,0.014451378158617925,0.297666895726201,0.17909916987893876
208,0.0,0.0,0.685702380952381,0.35865873015873,0.008134920634920636
209,0.3950783832909571,0.0,0.017143122979510664,0.3735627187215846,0.21112882324683657
210,0.5142073618505528,0.0,0.013497131386257084,0.3272725526094391,0.14954519582122422
211,0.0,0.0,0.07490729179661068,0.0,0.9222935718392372
212,0.23408845650680013,0.0,0.05571337778086667,0.628360181372747,0.0616035967218495
213,0.259877422755418,0.0,0.04974850957552913,0.4957561133259559,0.1943150077283044
214,0.47977705627705647,0.0,0.0,0.0,0.48988131313131306
215,0.0,0.022740641620911616,0.0883817979640365,0.0,0.8830601313876373
216,0.11468650793650793,0.0,0.0011396011396011395,0.14311904761904762,0.7544563492063493
217,0.9300142054368056,0.0,0.0,0.0,0.07003097668846758
218,0.5014885467256238,0.0,0.0,0.1035984136722548,0.4022541967309367
219,0.6179303020727438,0.0,0.0,0.1952581660975194,0.17828672065468656
220,0.25533076427991613,0.0,0.0,0.6066788024597859,0.11636995952490294
221,0.08785714285714287,0.0,0.0,0.09555555555555556,0.6777777777777778
222,0.0,0.0,0.0,0.0,1.0
223,0.0,0.0,0.2515595238095237,0.0,0.7653373015873016
224,0.47353490479245886,0.0,0.0,0.3368557612290259,0.18427819158229913
225,0.0035714285714285713,0.0,0.02,0.27708585858585866,0.7820833333333335
226,0.5260498923813673,0.020427898271387274,0.018987180984581773,0.32838590074826635,0.09333847372322843
227,0.0,0.022740641620911616,0.0883817979640365,0.0,0.8830601313876373
228,0.0,0.0,0.0,0.0,0.98
229,0.7120426369725902,0.0,0.0,0.3428778900837724,0.0
230,0.0,0.0,0.22946153476004055,0.0,0.778090368218574
231,0.8196912911446539,0.0,0.0,0.05177808187111564,0.11903975679680219
232,0.8470151515151515,0.0,0.0,0.001502267573696145,0.0855533318590594
233,0.03,0.01,0.018468846406810832,0.0,0.9578374285544671
234,0.00857142857142857,0.0,0.7955,0.11354761904761908,0.13959523809523808
235,0.5009865003373293,0.0,0.01958390650448509,0.3736452229717963,0.09788624614381752
236,0.8196912911446539,0.0,0.0,0.05177808187111564,0.11903975679680219
237,0.344758879328475,0.0,0.04772900702669561,0.5189691153596988,0.07900096043632265
238,0.0,0.0,0.3198492063492063,0.0,0.6757738095238095
239,0.5813277039251454,0.0,0.0,0.29834537696925745,0.11337418189746529
240,0.8425548005304835,0.0,0.0,0.0,0.1719679819514516
241,0.8813538128538124,0.0,0.0,0.0,0.0996320525879349
242,0.3856620962039628,0.0,0.0,0.417019406680201,0.19133525516498184
243,0.32120624666676284,0.0,0.0,0.0,0.6886982186391858
244,0.3834014548832658,0.0,0.0,0.20847087413503815,0.4464844563361287
245,0.43707721387096077,0.0,0.0,0.2773319518852676,0.27147037295273235
246,0.3924780329513025,0.0,0.02275657034568287,0.4203215890124399,0.16439985877928598
247,0.12374279827835823,0.0,0.0,0.183985541844574,0.6942141739552729
248,0.6057223898822197,0.0,0.0,0.08143475513134954,0.3546646716716374
249,0.31195974087008704,0.0,0.044201863566480745,0.46037407112684453,0.18476910963072957
250,0.9369886078833448,0.00037037037037037035,0.033219037498449275,0.07534910922410924,0.031232247284878868
251,0.0,0.01,0.01,0.99,0.02
252,0.39454164337232706,0.0,0.0,0.4584310687568175,0.131474444477078
253,0.0,0.0,0.018243685241904423,0.0,0.9839383761758349
254,0.22388393550893543,0.0,0.0,0.6907724322461162,0.1187506839565663
255,0.0,0.0,0.02544842958874633,0.0,0.9730811943189381
256,0.5842658437364588,0.0,0.0,0.2519003246168848,0.1676761824154109
257,0.5507857142857143,0.0,0.0,0.2084365079365079,0.27729761904761907
258,0.5712019319020453,0.0,0.0,0.04794404440464138,0.3672873127711522
259,0.334926192246163,0.0,0.05486694379153999,0.43738630556662594,0.16590598814931495
260,1.0,0.0,0.0,0.0,0.0016666666666666666
261,0.662944356202181,0.0,0.0,0.11713531263584492,0.20291446522383583
262,0.5688468367288029,0.0,0.0,0.2834905774480076,0.15806653472946042
263,0.8543597073188285,0.043100092534146574,0.0,0.04127659612726764,0.05772694993192144
264,0.5142073618505528,0.0,0.013497131386257084,0.3272725526094391,0.14954519582122422
265,0.486248441014924,0.0,0.056342663750717614,0.27370614204034716,0.19215375976683954
266,0.3882696559546405,0.0,0.0,0.2399343369478817,0.3603854070765835
267,0.0,0.0,0.4059386724386724,0.0,0.6420573593073594
268,0.0,0.0,0.08448467627144098,0.0,0.921790699324755
269,0.0,0.0,0.05455939690983102,0.0,0.9279459779556524
270,0.8749305555555554,0.0,0.01717853298456677,0.02,0.10633333333333334
271,0.0,0.0,0.14832032853627278,0.0,0.8490551232393332
272,0.44571645021645023,0.0,0.23283008658008655,0.0,0.24222619047619046
273,0.0,0.11492620533061709,0.11149159010923711,0.44748067210567216,0.3207118630423584
274,0.11985714285714286,0.0,0.162,0.013000000000000001,0.7598333333333332
275,0.014824561403508772,0.002435897435897436,0.43743650793650796,0.0,0.5312142857142856
276,0.0,0.0,0.1806030358530358,0.0,0.832378954378954
277,0.0,0.035347433263559824,0.07119682152967897,0.0,0.8978006241090819
278,0.11148215673215672,0.0,0.1477809967809967,0.1373481240981241,0.594030192030192
279,0.4799027633771825,0.0,0.05,0.005975835226296443,0.4897477683568438
280,0.0,0.0,0.03678571428571429,0.4358333333333333,0.6037500000000001
281,0.4661602723831835,0.0,0.0,0.3625469131107357,0.1870788001677884
282,0.12192712842712843,0.0,0.0019166666666666666,0.81618487394958,0.06935777673728338
283,0.0,0.0,0.0,0.0,1.0
284,0.8196912911446539,0.0,0.0,0.05177808187111564,0.11903975679680219
285,0.16551620601620595,0.0,0.17603679653679652,0.4928881673881673,0.17530072705072697
286,0.45902173383493483,0.0,0.016393719971173323,0.28691643561420616,0.22752588863893522
287,0.0,0.0,0.0,0.0,0.9989915966386554
288,0.0,0.014274476475355078,0.06158971818647701,0.0,0.9199631689263971
289,0.5916533325072268,0.0,0.02019104676899565,0.17278086002068768,0.20214432613481959
290,0.39565876336199374,0.0,0.049630962351262416,0.5001448832234798,0.05606908019150426
291,0.9243987868874963,0.0,0.0,0.0,0.07955201497848553
292,0.9229382457764541,0.0,0.0,0.0,0.08047326254085535
293,1.0,0.0,0.0,0.0,0.0
294,0.0009090909090909091,0.0,0.05333333333333333,0.04181607934549111,0.9486666666666665
295,0.17917448564507377,0.0,0.08680063074180719,0.4919658239077746,0.2590503086524758
296,0.0,0.0,0.34101190476190474,0.0,0.6541666666666669
297,0.6159056928829698,0.0,0.0,0.16928258695896,0.20900486872360904
298,0.19183333333333333,0.0,0.4043513153513154,0.0,0.41103968253968254
299,0.5547512802340012,0.0,0.0,0.26576269739064096,0.15559102780333414
300,0.48596003996004,0.0,0.0,0.282773199023199,0.23678216228216215
301,0.288920561448617,0.0,0.055423295744876686,0.45365418358021325,0.22143393450549195
302,0.8379736541869975,0.0,0.0,0.016374020595484817,0.14159063265404467
303,0.8636494441362254,0.0,0.008464479780480802,0.0,0.13183220819130784
304,0.5547512802340012,0.0,0.0,0.26576269739064096,0.15559102780333414
305,0.0,0.0,0.6701706349206349,0.0,0.3854166666666666
306,0.30873202403548616,0.0,0.25457335163381467,0.44648117563203393,0.0
307,0.9541227526197905,0.0,0.05638463158725977,0.0,0.0
308,0.5320607502718487,0.0,0.0,0.2588289095116157,0.19629756979197344
309,0.6650689525737026,0.0,0.0,0.1474161028394695,0.1846636249853374
310,0.35382539111215555,0.12279857390033713,0.0,0.0,0.5117685445740603
311,0.2990182595182592,0.0,0.0,0.39089428575380575,0.2893601799387402
312,1.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,1.0
314,0.2556428016671304,0.0,0.07168015351462721,0.4667095351470146,0.1978756606371264
315,0.0,0.0,0.0,0.0,1.0
316,0.49884689650566316,0.0,0.0,0.3917401991615106,0.10681459415394683
317,0.2193253968253968,0.0,0.0,0.7888690476190473,0.0
318,0.8003660938734466,0.0,0.0,0.08494974547296529,0.118162296037296
319,0.0,0.0,0.11150989719060111,0.0,0.8887616357962943
320,0.35021488311263055,0.0,0.0,0.38724077717875766,0.24549683792368204
321,0.47167496361119354,0.0,0.0,0.0675761615249938,0.46573020095061757
322,0.0,0.03394514366492268,0.05836928236724551,0.0,0.9097025769850027
323,0.0,0.03394514366492268,0.05836928236724551,0.0,0.9097025769850027
324,0.99,0.0,0.0,0.0,0.03
325,0.820046957800872,0.0,0.0,0.0,0.18009824861620508
326,0.774554036830746,0.0,0.0,0.0,0.21687243527559463
327,0.6471157153254093,0.0,0.0,0.0707201911435981,0.2534688480603491
328,0.23492937223575672,0.0,0.06458996317879033,0.4983308019195956,0.21607638884354713
329,0.658707948931455,0.0,0.0,0.1410754911807209,0.2072299994797324
330,0.075,0.0,0.022333333333333334,0.25,0.6695436507936507
331,0.31224093796864344,0.0,0.09035728093304815,0.6100556671141039,0.0
332,0.0,0.0,0.22946153476004055,0.0,0.778090368218574
333,0.820083810451238,0.009840105274126886,0.0,0.044666743549674835,0.12280933990157494
334,0.7013059163059162,0.0,0.0,0.0,0.31218646631146607
335,0.0,0.0,0.0,0.0,1.0
336,0.8388224453965089,0.0,0.0,0.014683270922110634,0.15867497488722626
337,0.0,0.0,0.7125814536340852,0.0,0.3243809523809524
338,0.4051229077690899,0.0,0.09009052905968604,0.31805144501118243,0.18322722090242397
339,0.0,0.0,0.0,0.11643058330558326,0.857597319347319
340,0.5085812481377027,0.0,0.04296576442619313,0.15822284472157258,0.2773685679427535
341,0.0,0.0,0.0,0.0,1.0
342,0.7216605593391445,0.016596207691376277,0.0,0.0,0.2618608250146156
343,0.0,0.017445887445887445,0.4705,0.08541666666666665,0.2691904761904762
344,0.5981843793574975,0.0,0.0,0.13007333195863477,0.25694446487781675
345,0.31893792485464295,0.0,0.0,0.2198050705579847,0.46217055678239904
346,0.5839596514705604,0.016874779666097153,0.0351974754622232,0.2257183410399799,0.15069785577364417
347,0.28897008857133577,0.0,0.07954549892667304,0.33938102679152365,0.27303634386099673
348,0.10386392117277833,0.12328359216836461,0.05596019043445365,0.0,0.7164350113378043
349,0.7306702508960573,0.0,0.002528822055137845,0.23153985507246375,0.028666666666666667
350,0.5697094883645719,0.0,0.014504437039795101,0.2898033971004261,0.11975569636566215
351,0.38962500000000005,0.002935406698564593,0.005,0.001958333333333333,0.7659109311740891
352,0.0,0.01589301939143196,0.07801731493547685,0.007387996565502918,0.8981549331972336
353,0.39565876336199374,0.0,0.049630962351262416,0.5001448832234798,0.05606908019150426
354,0.8299925571374949,0.0,0.0,0.0,0.16260694653176078
355,0.4601459404023492,0.0,0.033571647236214246,0.3547804268029698,0.1369085654493703
356,0.0,0.047730463673286,0.13576282763971975,0.0,0.8118211441007837
357,0.6432863247863249,0.0,0.005,0.19874999999999995,0.24971067821067816
358,0.7988846708846706,0.0,0.0,0.0,0.20527399642840816
359,0.4425128121132022,0.03162103551790521,0.10316423070284003,0.0,0.41454777404785026
360,0.6080767930824802,0.0,0.0,0.09565070262368007,0.2893108448811772
361,1.0,0.0,0.0,0.0,0.0
362,0.15815692640692633,0.0,0.0,0.35833377733377714,0.5309018759018761
363,0.18763475878540825,0.0,0.21456519663895296,0.49886958030010425,0.11271002559993461
364,0.8570833333333333,0.0,0.0,0.04,0.13299019607843138
365,0.593868954574837,0.0,0.0,0.20727132589632585,0.21250172050172045
366,0.0,0.0,1.0,0.0,0.01
367,0.7978707415772632,0.0,0.0,0.0,0.14272897637315796
368,0.07,0.0,0.9426666666666667,0.0,0.15283333333333332
369,0.0,0.0,0.5754821863722793,0.0,0.4643744431049064
370,0.8744779942279943,0.0,0.03286507936507936,0.0,0.10716125541125539
371,0.4007679958291106,0.0,0.03612647784968378,0.21385445251936452,0.3368925666607013
372,0.8372442279942276,0.0,0.0,0.0,0.17956421356421357
373,0.969441228137608,0.0,0.0,0.011155323183605464,0.02266953363166503
374,0.21878166523019454,0.0,0.11815351315351308,0.6567271356094884,0.0
375,0.0,0.0,0.0,0.0,1.0
376,0.49884689650566316,0.0,0.0,0.3917401991615106,0.10681459415394683
377,0.35522337252416536,0.0,0.10536657108079757,0.1667545276021361,0.3654915619522026
378,0.7498604711719689,0.0,0.0,0.12338286391360896,0.12415597779646656
379,0.5688468367288029,0.0,0.0,0.2834905774480076,0.15806653472946042
380,0.4425128121132022,0.03162103551790521,0.10316423070284003,0.0,0.41454777404785026
381,0.32120624666676284,0.0,0.0,0.0,0.6886982186391858
382,0.0,0.0,0.05,0.0,1.0
383,0.0,0.014160339805632529,0.08100532769189778,0.0,0.9040749789198249
384,0.0,0.0,0.15722807679413203,0.0,0.8402853753607181
